muslim12_323090	not identified	 وحدثني عمرو بن محمد بن بكير الناقد حدثنا سفيان بن عيينة قال سألت عمرو بن يحيى بن عمارة فأخبرني عن أبيه عن أبي سعيد الخدري عن النبي صلى الله عليه وسلم قال ليس فيما دون خمسة أوسق صدقة ولا فيما دون خمس ذود صدقة ولا فيما دون خمس أواق صدقة 	 وحدثني عمرو بن محمد بن بكير الناقد حدثنا سفيان بن عيينة قال سألت عمرو بن يحيى بن عمارة فأخبرني عن أبيه عن أبي سعيد الخدري عن النبي صلى الله عليه وسلم قال ليس فيما دون خمسة أوسق صدقة ولا فيما دون خمس ذود صدقة ولا فيما دون خمس أواق صدقة 	 Abu Sa'id al-Khudri reported Allah's Messenger (way peace be upon him) as saying: No sadaqa (zakat) is payable on less than five wasqs of (dates or grains), on less than five camel-heads and on less than five uqiyas (of silver). 
muslim12_323100	not identified	 وحدثنا محمد بن رمح بن المهاجر أخبرنا الليث ح وحدثني عمرو الناقد حدثنا عبد الله بن إدريس كلاهما عن يحيى بن سعيد عن عمرو بن يحيى بهذا الإسناد مثله 	 وحدثنا محمد بن رمح بن المهاجر أخبرنا الليث ح وحدثني عمرو الناقد حدثنا عبد الله بن إدريس كلاهما عن يحيى بن سعيد عن عمرو بن يحيى بهذا الإسناد مثله 	 A hadith like this has been narrated by 'Amr b. Yahya with the same chain of transmitters. 
muslim12_323110	not identified	 وحدثنا محمد بن رافع حدثنا عبد الرزاق أخبرنا ابن جريج أخبرني عمرو بن يحيى بن عمارة عن أبيه يحيى بن عمارة قال سمعت أبا سعيد الخدري يقول سمعت رسول الله صلى الله عليه وسلم يقول وأشار النبي صلى الله عليه وسلم بكفه بخمس أصابعه ثم ذكر بمثل حديث ابن عيينة 	 وحدثنا محمد بن رافع حدثنا عبد الرزاق أخبرنا ابن جريج أخبرني عمرو بن يحيى بن عمارة عن أبيه يحيى بن عمارة قال سمعت أبا سعيد الخدري يقول سمعت رسول الله صلى الله عليه وسلم يقول وأشار النبي صلى الله عليه وسلم بكفه بخمس أصابعه ثم ذكر بمثل حديث ابن عيينة 	 'Umara reported: I heard Abd Sa'id al-Khudri as saying that he had heard Allah's Messenger (SL3M) make (this) observation with a gesture of his five fingers, and then he narrated the hadith as transmitted by 'Uyaina (hadith 2134). 
muslim12_323120	not identified	 وحدثني أبو كامل فضيل بن حسين الجحدري حدثنا بشر يعني ابن مفضل حدثنا عمارة بن غزية عن يحيى بن عمارة قال سمعت أبا سعيد الخدري يقول قال رسول الله صلى الله عليه وسلم ليس فيما دون خمسة أوسق صدقة وليس فيما دون خمس ذود صدقة وليس فيما دون خمس أواق صدقة 	 وحدثني أبو كامل فضيل بن حسين الجحدري حدثنا بشر يعني ابن مفضل حدثنا عمارة بن غزية عن يحيى بن عمارة قال سمعت أبا سعيد الخدري يقول قال رسول الله صلى الله عليه وسلم ليس فيما دون خمسة أوسق صدقة وليس فيما دون خمس ذود صدقة وليس فيما دون خمس أواق صدقة 	 Abu Sa'id al-Khudri reported Allah's Messenger (SL3M) as saying: Sadaqa (zakat) is payable on less than five wasqs of (dates or grains), on less than five camel-heads, and on less than five uqiyas (of silver). 
muslim12_323130	not identified	 وحدثنا أبو بكر بن أبي شيبة وعمرو الناقد وزهير بن حرب قالوا حدثنا وكيع عن سفيان عن إسماعيل بن أمية عن محمد بن يحيى بن حبان عن يحيى بن عمارة عن أبي سعيد الخدري قال قال رسول الله صلى الله عليه وسلم ليس فيما دون خمسة أوساق من تمر ولا حب صدقة 	 وحدثنا أبو بكر بن أبي شيبة وعمرو الناقد وزهير بن حرب قالوا حدثنا وكيع عن سفيان عن إسماعيل بن أمية عن محمد بن يحيى بن حبان عن يحيى بن عمارة عن أبي سعيد الخدري قال قال رسول الله صلى الله عليه وسلم ليس فيما دون خمسة أوساق من تمر ولا حب صدقة 	 Abu Sa'id al-Khudri reported Allah's Messenger (SL3M) as saying: No Sadaqa is payable on less than five wasqs of dates or grains. 
muslim12_323140	not identified	 وحدثنا إسحاق بن منصور أخبرنا عبد الرحمن يعني ابن مهدي حدثنا سفيان عن إسماعيل بن أمية عن محمد بن يحيى بن حبان عن يحيى بن عمارة عن أبي سعيد الخدري أن النبي صلى الله عليه وسلم قال ليس في حب ولا تمر صدقة حتى يبلغ خمسة أوسق ولا فيما دون خمس ذود صدقة ولا فيما دون خمس أواق صدقة 	 وحدثنا إسحاق بن منصور أخبرنا عبد الرحمن يعني ابن مهدي حدثنا سفيان عن إسماعيل بن أمية عن محمد بن يحيى بن حبان عن يحيى بن عمارة عن أبي سعيد الخدري أن النبي صلى الله عليه وسلم قال ليس في حب ولا تمر صدقة حتى يبلغ خمسة أوسق ولا فيما دون خمس ذود صدقة ولا فيما دون خمس أواق صدقة 	 Abu Sa'id al-Khudri reported Allah's Messenger (SL3M) as saying: No Sadaqa is payable on the grains and dates till it (comes to the Weight) of five wasqs, or less than five heads of camels, or less than five uqiyas (of silver). 
muslim12_323150	not identified	 وحدثني عبد بن حميد حدثنا يحيى بن آدم حدثنا سفيان الثوري عن إسماعيل بن أمية بهذا الإسناد مثل حديث ابن مهدي 	 وحدثني عبد بن حميد حدثنا يحيى بن آدم حدثنا سفيان الثوري عن إسماعيل بن أمية بهذا الإسناد مثل حديث ابن مهدي 	 A hadith like this has been narrated by Isma'il b. Umayya with the same chain of transmitters. 
muslim12_323160	not identified	 وحدثني محمد بن رافع حدثنا عبد الرزاق أخبرنا الثوري ومعمر عن إسماعيل بن أمية بهذا الإسناد مثل حديث ابن مهدي ويحيى بن آدم غير أنه قال بدل التمر ثمر 	 وحدثني محمد بن رافع حدثنا عبد الرزاق أخبرنا الثوري ومعمر عن إسماعيل بن أمية بهذا الإسناد مثل حديث ابن مهدي ويحيى بن آدم غير أنه قال بدل التمر ثمر 	 A hadith like this has been narrated by Isma'il b. Umayya with the same chain of transmitters, but instead of the word dates, fruit has been used. 
muslim12_323170	 حدثنا هارون بن معروف وهارون بن سعيد الأيلي قالا حدثنا ابن وهب أخبرني عياض بن عبد الله عن أبي الزبير عن جابر بن عبد الله عن	عن رسول الله صلى الله عليه وسلم أنه قال ليس فيما دون خمس أواق من الورق صدقة وليس فيما دون خمس ذود من الإبل صدقة وليس فيما دون خمسة أوسق من التمر صدقة 	 حدثنا هارون بن معروف وهارون بن سعيد الأيلي قالا حدثنا ابن وهب أخبرني عياض بن عبد الله عن أبي الزبير عن جابر بن عبد الله عن رسول الله صلى الله عليه وسلم أنه قال ليس فيما دون خمس أواق من الورق صدقة وليس فيما دون خمس ذود من الإبل صدقة وليس فيما دون خمسة أوسق من التمر صدقة 	 Jabir b. 'Abdullah reported Allah's Messenger (SL3M) as saying: No Sadaqa is payable on less than five fiqiyas of silver, and on less than five heads of camels, and less than five wasqs of dates. 
muslim12_323180	 حدثني أبو الطاهر أحمد بن عمرو بن عبد الله بن	حدثني عمرو بن سرح وهارون بن سعيد الأيلي وعمرو بن سواد والوليد بن شجاع كلهم عن ابن وهب قال أبو الطاهر أخبرنا عبد الله بن وهب عن عمرو بن الحارث أن أبا الزبير حدثه أنه سمع جابر بن عبد الله يذكر أنه سمع النبي صلى الله عليه وسلم قال فيما سقت الأنهار والغيم العشور وفيما سقي بالسانية نصف العشر 	 حدثني أبو الطاهر أحمد بن عمرو بن عبد الله بن عمرو بن سرح وهارون بن سعيد الأيلي وعمرو بن سواد والوليد بن شجاع كلهم عن ابن وهب قال أبو الطاهر أخبرنا عبد الله بن وهب عن عمرو بن الحارث أن أبا الزبير حدثه أنه سمع جابر بن عبد الله يذكر أنه سمع النبي صلى الله عليه وسلم قال فيما سقت الأنهار والغيم العشور وفيما سقي بالسانية نصف العشر 	 Jabir b. Abdullah reported Allah's Messenger (SL3M) as saying: A tenth is payable on what is watered by rivers, or rains, and a twentieth on what is watered by camels. 
